point_id,yr,species,max_count
TH021,2018,ACFL,0
TH021,2019,ACFL,0
TH022,2016,ACFL,0
TH022,2017,ACFL,0
TH022,2018,ACFL,1
TH022,2019,ACFL,0
TH023,2016,ACFL,0
TH023,2017,ACFL,0
TH023,2018,ACFL,0
TH023,2019,ACFL,1
TH024,2016,ACFL,1
TH024,2017,ACFL,2
TH024,2018,ACFL,1
TH024,2019,ACFL,1
TH025,2016,ACFL,2
TH025,2017,ACFL,1
TH025,2018,ACFL,1
TH025,2019,ACFL,0
TH026,2016,ACFL,1
TH026,2017,ACFL,1
TH026,2018,ACFL,2
TH026,2019,ACFL,1
TH027,2016,ACFL,0
TH027,2017,ACFL,0
TH027,2018,ACFL,0
TH027,2019,ACFL,0
TH028,2016,ACFL,0
TH028,2017,ACFL,0
TH028,2018,ACFL,0
TH028,2019,ACFL,0
TH029,2016,ACFL,0
TH029,2017,ACFL,1
TH029,2018,ACFL,1
TH029,2019,ACFL,1
TH030,2016,ACFL,0
TH030,2017,ACFL,1
TH030,2018,ACFL,0
TH030,2019,ACFL,0
TH031,2016,ACFL,0
TH031,2017,ACFL,0
TH031,2018,ACFL,0
TH031,2019,ACFL,0
TH032,2016,ACFL,0
TH032,2017,ACFL,0
TH032,2018,ACFL,1
TH032,2019,ACFL,1
TH033,2016,ACFL,0
TH033,2017,ACFL,0
TH033,2018,ACFL,0
TH033,2019,ACFL,0
TH034,2016,ACFL,1
TH034,2017,ACFL,1
TH034,2018,ACFL,0
TH034,2019,ACFL,2
TH035,2016,ACFL,0
TH035,2017,ACFL,1
TH035,2018,ACFL,1
TH035,2019,ACFL,1
TH036,2016,ACFL,1
TH036,2017,ACFL,0
TH036,2018,ACFL,1
TH036,2019,ACFL,1
TH037,2016,ACFL,1
TH037,2017,ACFL,1
TH037,2018,ACFL,1
TH037,2019,ACFL,2
TH038,2016,ACFL,0
TH038,2017,ACFL,0
TH038,2018,ACFL,0
TH038,2019,ACFL,0
TH039,2016,ACFL,0
TH039,2017,ACFL,0
TH039,2018,ACFL,0
TH039,2019,ACFL,0
TH040,2016,ACFL,0
TH040,2017,ACFL,0
TH040,2018,ACFL,0
TH040,2019,ACFL,0
TH041,2016,ACFL,0
TH041,2017,ACFL,0
TH041,2018,ACFL,0
TH041,2019,ACFL,0
TH042,2016,ACFL,0
TH042,2017,ACFL,0
TH042,2018,ACFL,0
TH042,2019,ACFL,1
TH043,2016,ACFL,1
TH043,2017,ACFL,1
TH043,2018,ACFL,1
TH043,2019,ACFL,1
TH044,2016,ACFL,0
TH044,2017,ACFL,1
TH044,2018,ACFL,0
TH044,2019,ACFL,1
TH045,2016,ACFL,1
TH045,2017,ACFL,0
TH045,2018,ACFL,0
TH045,2019,ACFL,1
TH046,2016,ACFL,1
TH046,2017,ACFL,1
TH046,2018,ACFL,1
TH046,2019,ACFL,2
TH047,2016,ACFL,1
TH047,2017,ACFL,1
TH047,2018,ACFL,1
TH047,2019,ACFL,1
TH048,2016,ACFL,1
TH048,2017,ACFL,1
TH048,2018,ACFL,0
TH048,2019,ACFL,1
TH049,2016,ACFL,1
TH049,2017,ACFL,1
TH049,2018,ACFL,1
TH049,2019,ACFL,2
TH050,2016,ACFL,0
TH050,2017,ACFL,0
TH050,2018,ACFL,0
TH050,2019,ACFL,0
TH051,2016,ACFL,0
TH051,2017,ACFL,0
TH051,2018,ACFL,0
TH051,2019,ACFL,0
TH052,2016,ACFL,0
TH052,2017,ACFL,0
TH052,2018,ACFL,0
TH052,2019,ACFL,1
TH053,2016,ACFL,0
TH053,2017,ACFL,0
TH053,2018,ACFL,0
TH053,2019,ACFL,0
TH054,2016,ACFL,1
TH054,2017,ACFL,1
TH054,2018,ACFL,1
TH054,2019,ACFL,2
TH055,2016,ACFL,1
TH055,2017,ACFL,1
TH055,2018,ACFL,0
TH055,2019,ACFL,1
TH056,2016,ACFL,0
TH056,2017,ACFL,1
TH056,2018,ACFL,0
TH056,2019,ACFL,1
TH057,2016,ACFL,1
TH057,2017,ACFL,1
TH057,2018,ACFL,1
TH057,2019,ACFL,1
TH058,2016,ACFL,0
TH058,2017,ACFL,1
TH058,2018,ACFL,1
TH058,2019,ACFL,1
TH059,2016,ACFL,0
TH059,2017,ACFL,0
TH059,2018,ACFL,1
TH059,2019,ACFL,1
TH060,2016,ACFL,0
TH060,2017,ACFL,0
TH060,2018,ACFL,0
TH060,2019,ACFL,0
TH061,2016,ACFL,0
TH061,2017,ACFL,0
TH061,2018,ACFL,0
TH061,2019,ACFL,0
TH062,2016,ACFL,0
TH062,2017,ACFL,0
TH062,2018,ACFL,0
TH062,2019,ACFL,0
TH063,2016,ACFL,0
TH063,2017,ACFL,1
TH063,2018,ACFL,0
TH063,2019,ACFL,2
TH064,2016,ACFL,2
TH064,2017,ACFL,1
TH064,2018,ACFL,0
TH064,2019,ACFL,3
TH065,2016,ACFL,1
TH065,2017,ACFL,0
TH065,2018,ACFL,1
TH065,2019,ACFL,1
TH066,2016,ACFL,1
TH066,2017,ACFL,0
TH066,2018,ACFL,1
TH066,2019,ACFL,0
TH067,2016,ACFL,1
TH067,2017,ACFL,1
TH067,2018,ACFL,1
TH067,2019,ACFL,2
TH068,2016,ACFL,0
TH068,2017,ACFL,0
TH068,2018,ACFL,0
TH068,2019,ACFL,0
TH070,2016,ACFL,0
TH070,2017,ACFL,0
TH070,2018,ACFL,1
TH070,2019,ACFL,1
TH071,2016,ACFL,0
TH071,2017,ACFL,0
TH071,2018,ACFL,0
TH071,2019,ACFL,0
TH072,2016,ACFL,1
TH072,2017,ACFL,1
TH072,2018,ACFL,1
TH072,2019,ACFL,1
TH073,2016,ACFL,1
TH073,2017,ACFL,1
TH073,2018,ACFL,1
TH073,2019,ACFL,1
TH074,2016,ACFL,0
TH074,2017,ACFL,0
TH074,2018,ACFL,0
TH074,2019,ACFL,0
TH075,2016,ACFL,0
TH075,2017,ACFL,0
TH075,2018,ACFL,0
TH075,2019,ACFL,0
TH076,2016,ACFL,1
TH076,2017,ACFL,0
TH076,2018,ACFL,0
TH076,2019,ACFL,0
TH077,2016,ACFL,0
TH077,2017,ACFL,0
TH077,2018,ACFL,0
TH077,2019,ACFL,0
TH078,2016,ACFL,0
TH078,2017,ACFL,0
TH078,2018,ACFL,0
TH078,2019,ACFL,1
TH079,2016,ACFL,0
TH079,2017,ACFL,0
TH079,2018,ACFL,1
TH079,2019,ACFL,1
TH080,2016,ACFL,0
TH080,2017,ACFL,0
TH080,2018,ACFL,0
TH080,2019,ACFL,0
TH081,2016,ACFL,1
TH081,2017,ACFL,0
TH081,2018,ACFL,1
TH081,2019,ACFL,0
TH082,2016,ACFL,1
TH082,2017,ACFL,0
TH082,2018,ACFL,1
TH082,2019,ACFL,1
TH083,2016,ACFL,0
TH083,2017,ACFL,0
TH083,2018,ACFL,0
TH083,2019,ACFL,1
TH084,2016,ACFL,0
TH084,2017,ACFL,0
TH084,2018,ACFL,0
TH084,2019,ACFL,0
TH085,2016,ACFL,0
TH085,2017,ACFL,0
TH085,2018,ACFL,0
TH085,2019,ACFL,1
TH086,2016,ACFL,1
TH086,2017,ACFL,0
TH086,2018,ACFL,0
TH086,2019,ACFL,1
TH087,2016,ACFL,1
TH087,2017,ACFL,0
TH087,2018,ACFL,1
TH087,2019,ACFL,1
TH088,2016,ACFL,1
TH088,2017,ACFL,0
TH088,2018,ACFL,0
TH088,2019,ACFL,0
WH001,2016,ACFL,0
WH001,2017,ACFL,0
WH001,2018,ACFL,0
WH001,2019,ACFL,0
WH002,2016,ACFL,0
WH002,2017,ACFL,0
WH002,2018,ACFL,0
WH002,2019,ACFL,0
WH005,2016,ACFL,0
WH005,2017,ACFL,0
WH005,2018,ACFL,0
WH005,2019,ACFL,0
WH006,2016,ACFL,0
WH006,2017,ACFL,0
WH006,2018,ACFL,0
WH006,2019,ACFL,0
WH007,2016,ACFL,0
WH007,2017,ACFL,0
WH007,2018,ACFL,0
WH007,2019,ACFL,0
WH008,2016,ACFL,0
WH008,2017,ACFL,0
WH008,2018,ACFL,0
WH008,2019,ACFL,0
WH009,2016,ACFL,0
WH009,2017,ACFL,0
WH009,2018,ACFL,0
WH009,2019,ACFL,0
WH010,2016,ACFL,0
WH010,2017,ACFL,0
WH010,2018,ACFL,1
WH010,2019,ACFL,0
WH011,2016,ACFL,0
WH011,2017,ACFL,0
WH011,2018,ACFL,0
WH011,2019,ACFL,0
WH012,2016,ACFL,0
WH012,2017,ACFL,0
WH012,2018,ACFL,0
WH012,2019,ACFL,0
WH013,2016,ACFL,0
WH013,2017,ACFL,0
WH013,2018,ACFL,0
WH013,2019,ACFL,0
WH014,2016,ACFL,0
WH014,2017,ACFL,0
WH014,2018,ACFL,0
WH014,2019,ACFL,0
WH015,2016,ACFL,1
WH015,2017,ACFL,0
WH015,2018,ACFL,0
WH015,2019,ACFL,0
WH016,2016,ACFL,1
WH016,2017,ACFL,0
WH016,2018,ACFL,0
WH016,2019,ACFL,0
WH017,2016,ACFL,0
WH017,2017,ACFL,0
WH017,2018,ACFL,0
WH017,2019,ACFL,0
WH019,2016,ACFL,0
WH019,2017,ACFL,0
WH019,2018,ACFL,0
WH019,2019,ACFL,0
WH020,2016,ACFL,0
WH020,2017,ACFL,0
WH020,2018,ACFL,2
WH020,2019,ACFL,0
WH021,2016,ACFL,0
WH021,2017,ACFL,1
WH021,2018,ACFL,2
WH021,2019,ACFL,0
WH022,2016,ACFL,0
WH022,2017,ACFL,0
WH022,2018,ACFL,0
WH022,2019,ACFL,0
WH023,2016,ACFL,0
WH023,2017,ACFL,1
WH023,2018,ACFL,0
WH023,2019,ACFL,0
WH024,2016,ACFL,0
WH024,2017,ACFL,0
WH024,2018,ACFL,0
WH024,2019,ACFL,0
WH025,2016,ACFL,0
WH025,2017,ACFL,1
WH025,2018,ACFL,0
WH025,2019,ACFL,0
WH026,2016,ACFL,0
WH026,2017,ACFL,0
WH026,2018,ACFL,1
WH026,2019,ACFL,1
WH027,2016,ACFL,0
WH027,2017,ACFL,0
WH027,2018,ACFL,0
WH027,2019,ACFL,0
WH029,2016,ACFL,0
WH029,2017,ACFL,0
WH029,2018,ACFL,0
WH029,2019,ACFL,0
WH030,2016,ACFL,0
WH030,2017,ACFL,0
WH030,2018,ACFL,0
WH030,2019,ACFL,0
WH031,2016,ACFL,0
WH031,2017,ACFL,0
WH031,2018,ACFL,1
WH031,2019,ACFL,0
WH032,2016,ACFL,1
WH032,2017,ACFL,0
WH032,2018,ACFL,0
WH032,2019,ACFL,0
WH033,2016,ACFL,0
WH033,2017,ACFL,0
WH033,2018,ACFL,0
WH033,2019,ACFL,0
WH034,2016,ACFL,0
WH034,2017,ACFL,0
WH034,2018,ACFL,0
WH034,2019,ACFL,0
WH035,2016,ACFL,0
WH035,2017,ACFL,0
WH035,2018,ACFL,0
WH035,2019,ACFL,0
WH036,2016,ACFL,0
WH036,2017,ACFL,0
WH036,2018,ACFL,0
WH036,2019,ACFL,0
WH037,2016,ACFL,0
WH037,2017,ACFL,0
WH037,2018,ACFL,0
WH037,2019,ACFL,0
WH038,2016,ACFL,0
WH038,2017,ACFL,0
WH038,2018,ACFL,0
WH038,2019,ACFL,0
WH039,2016,ACFL,1
WH039,2017,ACFL,0
WH039,2018,ACFL,1
WH039,2019,ACFL,1
WH040,2016,ACFL,0
WH040,2017,ACFL,0
WH040,2018,ACFL,0
WH040,2019,ACFL,0
WH041,2016,ACFL,0
WH041,2017,ACFL,0
WH041,2018,ACFL,0
WH041,2019,ACFL,0
WH042,2016,ACFL,0
WH042,2017,ACFL,0
WH042,2018,ACFL,1
WH042,2019,ACFL,0
WH043,2016,ACFL,0
WH043,2017,ACFL,0
WH043,2018,ACFL,0
WH043,2019,ACFL,0
WH044,2016,ACFL,0
WH044,2017,ACFL,2
WH044,2018,ACFL,0
WH044,2019,ACFL,2
WH045,2016,ACFL,0
WH045,2017,ACFL,0
WH045,2018,ACFL,0
WH045,2019,ACFL,0
WH046,2016,ACFL,0
WH046,2017,ACFL,0
WH046,2018,ACFL,0
WH046,2019,ACFL,0
WH047,2016,ACFL,0
WH047,2017,ACFL,0
WH047,2018,ACFL,0
WH047,2019,ACFL,0
WH048,2016,ACFL,0
WH048,2017,ACFL,0
WH048,2018,ACFL,0
WH048,2019,ACFL,0
WH049,2016,ACFL,0
WH049,2017,ACFL,0
WH049,2018,ACFL,1
WH049,2019,ACFL,1
WH050,2016,ACFL,0
WH050,2017,ACFL,0
WH050,2018,ACFL,0
WH050,2019,ACFL,0
WH051,2016,ACFL,0
WH051,2017,ACFL,0
WH051,2018,ACFL,0
WH051,2019,ACFL,0
WH052,2016,ACFL,0
WH052,2017,ACFL,0
WH052,2018,ACFL,0
WH052,2019,ACFL,0
WH053,2016,ACFL,0
WH053,2017,ACFL,0
WH053,2018,ACFL,0
WH053,2019,ACFL,0
WH054,2016,ACFL,0
WH054,2017,ACFL,0
WH054,2018,ACFL,0
WH054,2019,ACFL,0
WH055,2016,ACFL,0
WH055,2017,ACFL,0
WH055,2018,ACFL,0
WH055,2019,ACFL,0
WH056,2016,ACFL,0
WH056,2017,ACFL,3
WH056,2018,ACFL,0
WH056,2019,ACFL,0
WH057,2016,ACFL,0
WH057,2017,ACFL,0
WH057,2018,ACFL,0
WH057,2019,ACFL,0
WH058,2016,ACFL,0
WH058,2017,ACFL,0
WH058,2018,ACFL,0
WH058,2019,ACFL,0
WH059,2016,ACFL,0
WH059,2017,ACFL,0
WH059,2018,ACFL,0
WH059,2019,ACFL,0
WH060,2016,ACFL,0
WH060,2017,ACFL,0
WH060,2018,ACFL,0
WH060,2019,ACFL,0
WH061,2016,ACFL,0
WH061,2017,ACFL,0
WH061,2018,ACFL,0
WH061,2019,ACFL,0
WH062,2016,ACFL,0
WH062,2017,ACFL,0
WH062,2018,ACFL,0
WH062,2019,ACFL,0
WH063,2016,ACFL,0
WH063,2017,ACFL,0
WH063,2018,ACFL,0
WH063,2019,ACFL,0
WH065,2016,ACFL,1
WH065,2017,ACFL,0
WH065,2018,ACFL,1
WH065,2019,ACFL,0
WH066,2016,ACFL,1
WH066,2017,ACFL,0
WH066,2018,ACFL,0
WH066,2019,ACFL,2
WH067,2016,ACFL,0
WH067,2017,ACFL,1
WH067,2018,ACFL,1
WH067,2019,ACFL,1
WH068,2016,ACFL,0
WH068,2017,ACFL,0
WH068,2018,ACFL,1
WH068,2019,ACFL,1
WH069,2016,ACFL,0
WH069,2017,ACFL,0
WH069,2018,ACFL,1
WH069,2019,ACFL,1
WH070,2016,ACFL,1
WH070,2017,ACFL,0
WH070,2018,ACFL,0
WH070,2019,ACFL,0
WH071,2016,ACFL,0
WH071,2017,ACFL,0
WH071,2018,ACFL,0
WH071,2019,ACFL,0
WH072,2016,ACFL,0
WH072,2017,ACFL,0
WH072,2018,ACFL,0
WH072,2019,ACFL,0
WH073,2016,ACFL,0
WH073,2017,ACFL,0
WH073,2018,ACFL,0
WH073,2019,ACFL,1
WH074,2016,ACFL,0
WH074,2017,ACFL,0
WH074,2018,ACFL,0
WH074,2019,ACFL,1
WH075,2016,ACFL,0
WH075,2017,ACFL,0
WH075,2018,ACFL,0
WH075,2019,ACFL,0
WH076,2016,ACFL,0
WH076,2017,ACFL,0
WH076,2018,ACFL,0
WH076,2019,ACFL,1
WH077,2016,ACFL,0
WH077,2017,ACFL,0
WH077,2018,ACFL,0
WH077,2019,ACFL,0
WH078,2016,ACFL,0
WH078,2017,ACFL,0
WH078,2018,ACFL,0
WH078,2019,ACFL,0
WH079,2016,ACFL,0
WH079,2017,ACFL,0
WH079,2018,ACFL,0
WH079,2019,ACFL,0
WH080,2016,ACFL,0
WH080,2017,ACFL,0
WH080,2018,ACFL,0
WH080,2019,ACFL,0
WH081,2016,ACFL,0
WH081,2017,ACFL,0
WH081,2018,ACFL,0
WH081,2019,ACFL,0
WH082,2016,ACFL,0
WH082,2017,ACFL,0
WH082,2018,ACFL,0
WH082,2019,ACFL,0
WH083,2016,ACFL,0
WH083,2017,ACFL,0
WH083,2018,ACFL,0
WH083,2019,ACFL,0
WH084,2016,ACFL,1
WH084,2017,ACFL,0
WH084,2018,ACFL,1
WH084,2019,ACFL,1
WH085,2016,ACFL,1
WH085,2017,ACFL,0
WH085,2018,ACFL,0
WH085,2019,ACFL,0
WH086,2016,ACFL,0
WH086,2017,ACFL,0
WH086,2018,ACFL,0
WH086,2019,ACFL,0
WH087,2016,ACFL,0
WH087,2017,ACFL,0
WH087,2018,ACFL,0
WH087,2019,ACFL,0
WH088,2016,ACFL,0
WH088,2017,ACFL,0
WH088,2018,ACFL,0
WH088,2019,ACFL,0
WH089,2016,ACFL,0
WH089,2017,ACFL,0
WH089,2018,ACFL,0
WH089,2019,ACFL,0
WH090,2016,ACFL,0
WH090,2017,ACFL,0
WH090,2018,ACFL,0
WH090,2019,ACFL,1
WH091,2016,ACFL,0
WH091,2017,ACFL,0
WH091,2018,ACFL,0
WH091,2019,ACFL,0
WH092,2016,ACFL,0
WH092,2017,ACFL,0
WH092,2018,ACFL,0
WH092,2019,ACFL,0
WH093,2016,ACFL,0
WH093,2017,ACFL,0
WH093,2018,ACFL,0
WH093,2019,ACFL,0
WH094,2016,ACFL,0
WH094,2017,ACFL,0
WH094,2018,ACFL,0
WH094,2019,ACFL,0
WH095,2016,ACFL,0
WH095,2017,ACFL,0
WH095,2018,ACFL,0
WH095,2019,ACFL,0
WH096,2016,ACFL,0
WH096,2017,ACFL,0
WH096,2018,ACFL,0
WH096,2019,ACFL,0
WH097,2016,ACFL,0
WH097,2017,ACFL,0
WH097,2018,ACFL,0
WH097,2019,ACFL,0
WH098,2016,ACFL,0
WH098,2017,ACFL,1
WH098,2018,ACFL,0
WH098,2019,ACFL,2
WH099,2016,ACFL,0
WH099,2017,ACFL,0
WH099,2018,ACFL,0
WH099,2019,ACFL,0
WH100,2016,ACFL,0
WH100,2017,ACFL,0
WH100,2018,ACFL,0
WH100,2019,ACFL,0
WH101,2016,ACFL,0
WH101,2017,ACFL,0
WH101,2018,ACFL,0
WH101,2019,ACFL,0
WH102,2016,ACFL,0
WH102,2017,ACFL,0
WH102,2018,ACFL,0
WH102,2019,ACFL,0
WH103,2016,ACFL,0
WH103,2017,ACFL,0
WH103,2018,ACFL,0
WH103,2019,ACFL,0
WH104,2016,ACFL,0
WH104,2017,ACFL,0
WH104,2018,ACFL,1
WH104,2019,ACFL,0
WH105,2016,ACFL,0
WH105,2017,ACFL,0
WH105,2018,ACFL,0
WH105,2019,ACFL,0
WH106,2016,ACFL,0
WH106,2017,ACFL,0
WH106,2018,ACFL,0
WH106,2019,ACFL,0
WH107,2016,ACFL,0
WH107,2017,ACFL,0
WH107,2018,ACFL,0
WH107,2019,ACFL,0
WH108,2016,ACFL,0
WH108,2017,ACFL,0
WH108,2018,ACFL,0
WH108,2019,ACFL,0
WH109,2016,ACFL,0
WH109,2017,ACFL,0
WH109,2018,ACFL,0
WH109,2019,ACFL,0
WH110,2016,ACFL,0
WH110,2017,ACFL,0
WH110,2018,ACFL,0
WH110,2019,ACFL,0
WH111,2016,ACFL,0
WH111,2017,ACFL,0
WH111,2018,ACFL,0
WH111,2019,ACFL,0
WH112,2016,ACFL,0
WH112,2017,ACFL,0
WH112,2018,ACFL,0
WH112,2019,ACFL,0
WH113,2016,ACFL,0
WH113,2017,ACFL,0
WH113,2018,ACFL,0
WH113,2019,ACFL,0
WH114,2016,ACFL,0
WH114,2017,ACFL,0
WH114,2018,ACFL,0
WH114,2019,ACFL,0
WH115,2016,ACFL,0
WH115,2017,ACFL,0
WH115,2018,ACFL,2
WH115,2019,ACFL,1
WH116,2016,ACFL,0
WH116,2017,ACFL,0
WH116,2018,ACFL,0
WH116,2019,ACFL,0
WH117,2016,ACFL,0
WH117,2017,ACFL,0
WH117,2018,ACFL,1
WH117,2019,ACFL,0
WH118,2016,ACFL,0
WH118,2017,ACFL,0
WH118,2018,ACFL,0
WH118,2019,ACFL,0
WH119,2016,ACFL,0
WH119,2017,ACFL,0
WH119,2018,ACFL,0
WH119,2019,ACFL,0
WH120,2016,ACFL,0
WH120,2017,ACFL,0
WH120,2018,ACFL,0
WH120,2019,ACFL,0
WH121,2016,ACFL,0
WH121,2017,ACFL,0
WH121,2018,ACFL,0
WH121,2019,ACFL,0
WH122,2016,ACFL,1
WH122,2017,ACFL,0
WH122,2018,ACFL,0
WH122,2019,ACFL,0
WH123,2016,ACFL,0
WH123,2017,ACFL,0
WH123,2018,ACFL,1
WH123,2019,ACFL,0
WO008,2016,ACFL,0
WO008,2017,ACFL,0
WO008,2018,ACFL,0
WO008,2019,ACFL,1
WO013,2016,ACFL,0
WO013,2017,ACFL,0
WO013,2018,ACFL,0
WO013,2019,ACFL,0
WO014,2016,ACFL,0
WO014,2017,ACFL,0
WO014,2018,ACFL,0
WO014,2019,ACFL,0
WO016,2016,ACFL,0
WO016,2017,ACFL,0
WO016,2018,ACFL,0
WO016,2019,ACFL,0
WO017,2016,ACFL,0
WO017,2017,ACFL,0
WO017,2018,ACFL,0
WO017,2019,ACFL,0
WO018,2016,ACFL,0
WO018,2017,ACFL,0
WO018,2018,ACFL,0
WO018,2019,ACFL,0
WO019,2016,ACFL,0
WO019,2017,ACFL,0
WO019,2018,ACFL,0
WO019,2019,ACFL,0
WO020,2016,ACFL,0
WO020,2017,ACFL,0
WO020,2018,ACFL,0
WO020,2019,ACFL,0
WO023,2016,ACFL,0
WO023,2017,ACFL,0
WO023,2018,ACFL,0
WO023,2019,ACFL,0
WO024,2016,ACFL,0
WO024,2017,ACFL,0
WO024,2018,ACFL,0
WO024,2019,ACFL,0
WO025,2016,ACFL,0
WO025,2017,ACFL,0
WO025,2018,ACFL,0
WO025,2019,ACFL,0
WO026,2016,ACFL,0
WO026,2017,ACFL,0
WO026,2018,ACFL,0
WO026,2019,ACFL,0
WO027,2016,ACFL,0
WO027,2017,ACFL,0
WO027,2018,ACFL,0
WO027,2019,ACFL,0
WO028,2016,ACFL,0
WO028,2017,ACFL,0
WO028,2018,ACFL,0
WO028,2019,ACFL,0
WO029,2016,ACFL,0
WO029,2017,ACFL,0
WO029,2018,ACFL,0
WO029,2019,ACFL,0
WO030,2016,ACFL,0
WO030,2017,ACFL,0
WO030,2018,ACFL,0
WO030,2019,ACFL,0
WO031,2016,ACFL,0
WO031,2017,ACFL,0
WO031,2018,ACFL,0
WO031,2019,ACFL,0
WO032,2016,ACFL,0
WO032,2017,ACFL,0
WO032,2018,ACFL,0
WO032,2019,ACFL,0
WO035,2016,ACFL,0
WO035,2017,ACFL,0
WO035,2018,ACFL,0
WO035,2019,ACFL,0
WO036,2016,ACFL,0
WO036,2017,ACFL,0
WO036,2018,ACFL,0
WO036,2019,ACFL,0
WO037,2016,ACFL,0
WO037,2017,ACFL,0
WO037,2018,ACFL,0
WO037,2019,ACFL,0
WO038,2016,ACFL,0
WO038,2017,ACFL,0
WO038,2018,ACFL,0
WO038,2019,ACFL,0
WO041,2016,ACFL,1
WO041,2017,ACFL,0
WO041,2018,ACFL,1
WO041,2019,ACFL,1
WO042,2016,ACFL,0
WO042,2017,ACFL,0
WO042,2018,ACFL,0
WO042,2019,ACFL,0
WO043,2016,ACFL,0
WO043,2017,ACFL,0
WO043,2018,ACFL,0
WO043,2019,ACFL,1
WO044,2016,ACFL,0
WO044,2017,ACFL,0
WO044,2018,ACFL,1
WO044,2019,ACFL,1
WO045,2016,ACFL,0
WO045,2017,ACFL,0
WO045,2018,ACFL,0
WO045,2019,ACFL,1
WO048,2016,ACFL,0
WO048,2017,ACFL,0
WO048,2018,ACFL,0
WO048,2019,ACFL,0
WO049,2016,ACFL,0
WO049,2017,ACFL,0
WO049,2018,ACFL,1
WO049,2019,ACFL,0
WO050,2016,ACFL,1
WO050,2017,ACFL,0
WO050,2018,ACFL,2
WO050,2019,ACFL,1
WO051,2016,ACFL,0
WO051,2017,ACFL,0
WO051,2018,ACFL,1
WO051,2019,ACFL,1
WO052,2016,ACFL,0
WO052,2017,ACFL,0
WO052,2018,ACFL,0
WO052,2019,ACFL,0
WO059,2016,ACFL,1
WO059,2017,ACFL,0
WO059,2018,ACFL,1
WO059,2019,ACFL,1
WO060,2016,ACFL,0
WO060,2017,ACFL,0
WO060,2018,ACFL,0
WO060,2019,ACFL,0
WO061,2016,ACFL,0
WO061,2017,ACFL,0
WO061,2018,ACFL,0
WO061,2019,ACFL,0
WO062,2016,ACFL,0
WO062,2017,ACFL,0
WO062,2018,ACFL,0
WO062,2019,ACFL,0
WO063,2016,ACFL,0
WO063,2017,ACFL,0
WO063,2018,ACFL,0
WO063,2019,ACFL,2
WO066,2016,ACFL,0
WO066,2017,ACFL,0
WO066,2018,ACFL,0
WO066,2019,ACFL,0
WO067,2016,ACFL,0
WO067,2017,ACFL,0
WO067,2018,ACFL,0
WO067,2019,ACFL,0
WO068,2016,ACFL,0
WO068,2017,ACFL,0
WO068,2018,ACFL,0
WO068,2019,ACFL,0
WO069,2016,ACFL,1
WO069,2017,ACFL,0
WO069,2018,ACFL,1
WO069,2019,ACFL,1
WO070,2016,ACFL,0
WO070,2017,ACFL,0
WO070,2018,ACFL,0
WO070,2019,ACFL,0
WO071,2016,ACFL,0
WO071,2017,ACFL,0
WO071,2018,ACFL,0
WO071,2019,ACFL,0
WO072,2016,ACFL,0
WO072,2017,ACFL,0
WO072,2018,ACFL,0
WO072,2019,ACFL,0
WO073,2016,ACFL,0
WO073,2017,ACFL,0
WO073,2018,ACFL,0
WO073,2019,ACFL,0
WO074,2016,ACFL,0
WO074,2017,ACFL,0
WO074,2018,ACFL,0
WO074,2019,ACFL,0
WO075,2016,ACFL,0
WO075,2017,ACFL,0
WO075,2018,ACFL,0
WO075,2019,ACFL,0
WO076,2016,ACFL,0
WO076,2017,ACFL,0
WO076,2018,ACFL,0
WO076,2019,ACFL,0
WO077,2016,ACFL,0
WO077,2017,ACFL,0
WO077,2018,ACFL,0
WO077,2019,ACFL,0
WO087,2016,ACFL,0
WO087,2017,ACFL,0
WO087,2018,ACFL,0
WO087,2019,ACFL,0
WO088,2016,ACFL,0
WO088,2017,ACFL,0
WO088,2018,ACFL,0
WO088,2019,ACFL,0
WO089,2016,ACFL,0
WO089,2017,ACFL,0
WO089,2018,ACFL,0
WO089,2019,ACFL,0
WO090,2016,ACFL,0
WO090,2017,ACFL,0
WO090,2018,ACFL,0
WO090,2019,ACFL,0
WO091,2016,ACFL,0
WO091,2017,ACFL,0
WO091,2018,ACFL,0
WO091,2019,ACFL,1
WO097,2016,ACFL,0
WO097,2017,ACFL,0
WO097,2018,ACFL,0
WO097,2019,ACFL,0
WO098,2016,ACFL,0
WO098,2017,ACFL,0
WO098,2018,ACFL,0
WO098,2019,ACFL,0
WO099,2016,ACFL,0
WO099,2017,ACFL,0
WO099,2018,ACFL,0
WO099,2019,ACFL,0
WO100,2016,ACFL,0
WO100,2017,ACFL,0
WO100,2018,ACFL,1
WO100,2019,ACFL,1
WO101,2016,ACFL,0
WO101,2017,ACFL,1
WO101,2018,ACFL,2
WO101,2019,ACFL,2
CE001,2016,AMCR,1
CE001,2017,AMCR,0
CE001,2018,AMCR,0
CE001,2019,AMCR,0
CE002,2016,AMCR,0
CE002,2017,AMCR,3
CE002,2018,AMCR,0
CE002,2019,AMCR,0
CE003,2016,AMCR,0
CE003,2017,AMCR,0
CE003,2018,AMCR,0
CE003,2019,AMCR,0
CE004,2016,AMCR,0
CE004,2017,AMCR,0
CE004,2018,AMCR,0
CE004,2019,AMCR,0
CE006,2016,AMCR,0
CE006,2017,AMCR,1
CE006,2018,AMCR,0
CE006,2019,AMCR,0
CE007,2016,AMCR,0
CE007,2017,AMCR,0
CE007,2018,AMCR,0
CE007,2019,AMCR,0
CE008,2016,AMCR,0
